feature_id,cf_class,cf_superclass,cf_subclass,molecular_family
16863,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_97
10751,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_alcohols,mf_singleton
15358,no_matches,no_matches,no_matches,mf_singleton
12978,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
14310,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
8260,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
17251,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_141
9183,Benzene_and_substituted_derivatives,Benzenoids,not_available,mf_186
18128,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Stigmastanes_and_derivatives,mf_374
2168,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,Amino_acids-_peptides-_and_analogues,mf_96
9003,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
18357,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
9345,no_matches,no_matches,no_matches,mf_singleton
7462,Coumarins_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycoumarins,mf_99
12120,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
12528,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_303
4830,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_111
12825,Unsaturated_hydrocarbons,Benzenoids,not_available,mf_35
18107,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_126
12048,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycinnamic_acids_and_derivatives,mf_476
10401,no_matches,no_matches,no_matches,mf_singleton
3169,Organooxygen_compounds,Organic_oxygen_compounds,not_available,mf_23
16147,no_matches,no_matches,no_matches,mf_singleton
17932,no_matches,no_matches,no_matches,mf_singleton
17354,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
6111,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycinnamic_acids_and_derivatives,mf_273
18086,Prenol_lipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_229
17110,Coumarins_and_derivatives,Organoheterocyclic_compounds,not_available,mf_549
5424,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Carboxylic_acid_derivatives,mf_singleton
7216,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
15819,no_matches,no_matches,no_matches,mf_singleton
349,no_matches,no_matches,no_matches,mf_singleton
15318,no_matches,no_matches,no_matches,mf_singleton
32,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_85
11629,not_available,Lignot_availables-_neolignot_availables_and_related_compounds,not_available,mf_277
9554,no_matches,no_matches,no_matches,mf_singleton
8648,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
1069,no_matches,no_matches,no_matches,mf_singleton
11869,no_matches,no_matches,no_matches,mf_singleton
7702,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_singleton
13838,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Vitamin_D_and_derivatives,mf_singleton
15240,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_124
10776,no_matches,no_matches,no_matches,mf_singleton
4368,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_664
1791,Carboxylic_acids_and_derivatives,Nucleosides-_nucleotides-_and_analogues,not_available,mf_197
5878,no_matches,no_matches,no_matches,mf_singleton
5459,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_105
815,Organooxygen_compounds,Organic_oxygen_compounds,Ethers,mf_singleton
566,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_85
14612,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
10974,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_alcohols,mf_singleton
8934,no_matches,no_matches,no_matches,mf_singleton
3913,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
15405,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_61
16939,no_matches,no_matches,no_matches,mf_singleton
16976,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
16279,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
3876,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_209
16512,Flavonoids,Phenylpropanoids_and_polyketides,Flavonoid_glycosides,mf_52
12305,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
18286,Fatty_Acyls,Organoheterocyclic_compounds,not_available,mf_348
16749,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_singleton
6755,Phenols,Benzenoids,Methoxyphenols,mf_singleton
11571,Fatty_Acyls,Lipids_and_lipid-like_molecules,not_available,mf_59
14085,Prenol_lipids,Lipids_and_lipid-like_molecules,Amino_acids-_peptides-_and_analogues,mf_553
9545,Sphingolipids,Lipids_and_lipid-like_molecules,Ceramides,mf_81
15196,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_124
15436,Organonitrogen_compounds,Organoheterocyclic_compounds,Amines,mf_464
6993,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
17686,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
11827,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_204
17246,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
2673,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_72
14935,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_218
14840,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_512
9253,no_matches,no_matches,no_matches,mf_singleton
17471,no_matches,no_matches,no_matches,mf_singleton
3803,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_209
15314,no_matches,no_matches,no_matches,mf_singleton
13574,Glycerophospholipids,Lipids_and_lipid-like_molecules,not_available,mf_322
10429,no_matches,no_matches,no_matches,mf_singleton
1084,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
278,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_57
16824,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
14197,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_116
2790,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
17404,Sphingolipids,Lipids_and_lipid-like_molecules,Ceramides,mf_81
16184,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoinositols,mf_121
138,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_72
3083,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_244
12387,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
16685,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_217
3363,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_268
5067,Benzene_and_substituted_derivatives,Organoheterocyclic_compounds,Benzoic_acids_and_derivatives,mf_435
560,Benzene_and_substituted_derivatives,Benzenoids,Carbonyl_compounds,mf_151
14809,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Ergostane_steroids,mf_361
15628,no_matches,no_matches,no_matches,mf_singleton
14737,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
13275,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
13434,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
4876,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_105
14406,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_singleton
8239,no_matches,no_matches,no_matches,mf_singleton
16686,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
2945,Organooxygen_compounds,Organic_oxygen_compounds,Carbohydrates_and_carbohydrate_conjugates,mf_24
18428,no_matches,no_matches,no_matches,mf_singleton
12168,no_matches,no_matches,no_matches,mf_singleton
12268,Organooxygen_compounds,Lipids_and_lipid-like_molecules,Carbohydrates_and_carbohydrate_conjugates,mf_47
9994,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
10804,no_matches,no_matches,no_matches,mf_singleton
3043,Organooxygen_compounds,Organoheterocyclic_compounds,Carbohydrates_and_carbohydrate_conjugates,mf_93
18259,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_299
3667,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_63
15066,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
941,no_matches,no_matches,no_matches,mf_294
18282,no_matches,no_matches,no_matches,mf_12
7024,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_578
17720,no_matches,no_matches,no_matches,mf_singleton
7975,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
12264,Organooxygen_compounds,Lipids_and_lipid-like_molecules,Carbohydrates_and_carbohydrate_conjugates,mf_47
1381,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
9010,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
4619,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_singleton
15030,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_124
15809,no_matches,no_matches,no_matches,mf_singleton
14384,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
3127,Benzene_and_substituted_derivatives,Benzenoids,Benzoic_acids_and_derivatives,mf_271
13972,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoinositols,mf_121
15348,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
4272,no_matches,no_matches,no_matches,mf_singleton
18459,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
12070,no_matches,no_matches,no_matches,mf_singleton
18046,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
15596,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_192
16215,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_97
4419,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_111
18503,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
3012,no_matches,no_matches,no_matches,mf_singleton
11697,no_matches,no_matches,no_matches,mf_138
9109,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
14036,Glycerolipids,Lipids_and_lipid-like_molecules,Monoradylglycerols,mf_singleton
11119,no_matches,no_matches,no_matches,mf_singleton
17562,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_377
12178,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_singleton
628,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
17663,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_230
14678,no_matches,no_matches,no_matches,mf_singleton
9594,Benzene_and_substituted_derivatives,Benzenoids,Fatty_alcohols,mf_381
17447,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
2814,no_matches,no_matches,no_matches,mf_singleton
11157,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_136
18336,Prenol_lipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_229
15212,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_singleton
17240,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_192
17575,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
13544,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
9696,Fatty_Acyls,Organoheterocyclic_compounds,not_available,mf_348
6241,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
2635,no_matches,no_matches,no_matches,mf_singleton
2958,Organooxygen_compounds,Organoheterocyclic_compounds,Carbohydrates_and_carbohydrate_conjugates,mf_93
18370,Glycerolipids,Lipids_and_lipid-like_molecules,Diradylglycerols,mf_213
7779,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_227
7853,Benzene_and_substituted_derivatives,Benzenoids,Benzoic_acids_and_derivatives,mf_singleton
13214,no_matches,no_matches,no_matches,mf_singleton
4136,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_380
539,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_85
1212,Organooxygen_compounds,Organic_oxygen_compounds,Carbohydrates_and_carbohydrate_conjugates,mf_24
12520,no_matches,no_matches,no_matches,mf_singleton
9818,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
1704,no_matches,no_matches,no_matches,mf_singleton
17640,Fatty_Acyls,Organoheterocyclic_compounds,not_available,mf_348
13386,no_matches,no_matches,no_matches,mf_singleton
11299,Unsaturated_hydrocarbons,Benzenoids,not_available,mf_35
11394,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycinnamic_acids_and_derivatives,mf_476
2778,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_63
14562,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
2767,no_matches,no_matches,no_matches,mf_singleton
10819,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_230
639,Pyridines_and_derivatives,Organoheterocyclic_compounds,Pyridinecarboxylic_acids_and_derivatives,mf_314
8233,no_matches,no_matches,no_matches,mf_singleton
10373,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_561
18392,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
18263,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_180
3798,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_268
17530,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
9986,Organooxygen_compounds,Lipids_and_lipid-like_molecules,Carbohydrates_and_carbohydrate_conjugates,mf_47
17410,no_matches,no_matches,no_matches,mf_singleton
13201,no_matches,no_matches,no_matches,mf_singleton
15265,Fatty_Acyls,Lipids_and_lipid-like_molecules,Hopanoids,mf_340
13161,Thiolanes,Organoheterocyclic_compounds,not_available,mf_134
17550,Sphingolipids,Lipids_and_lipid-like_molecules,Ceramides,mf_81
15693,Organooxygen_compounds,Lipids_and_lipid-like_molecules,Carbonyl_compounds,mf_80
10796,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
17555,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Stigmastanes_and_derivatives,mf_374
14479,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
1803,Benzene_and_substituted_derivatives,Benzenoids,Benzoic_acids_and_derivatives,mf_singleton
2614,Organooxygen_compounds,Organoheterocyclic_compounds,Carbohydrates_and_carbohydrate_conjugates,mf_93
17463,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_97
4079,no_matches,no_matches,no_matches,mf_singleton
13931,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_57
10612,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_singleton
322,no_matches,no_matches,no_matches,mf_singleton
1492,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_704
15714,no_matches,no_matches,no_matches,mf_singleton
3244,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_singleton
2832,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
14129,no_matches,no_matches,no_matches,mf_singleton
2725,Lactones,Organoheterocyclic_compounds,not_available,mf_101
5659,Benzene_and_substituted_derivatives,Benzenoids,not_available,mf_18
8249,no_matches,no_matches,no_matches,mf_singleton
5976,Anthracenes,Organoheterocyclic_compounds,not_available,mf_473
4034,no_matches,no_matches,no_matches,mf_singleton
14949,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_115
17658,no_matches,no_matches,no_matches,mf_singleton
1092,Organooxygen_compounds,Organoheterocyclic_compounds,not_available,mf_4
7901,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_singleton
17809,no_matches,no_matches,no_matches,mf_singleton
9540,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_singleton
3361,Lactones,Organoheterocyclic_compounds,not_available,mf_101
14076,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
14662,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_281
17448,Coumarins_and_derivatives,Organoheterocyclic_compounds,not_available,mf_549
8703,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
8888,Unsaturated_hydrocarbons,Benzenoids,not_available,mf_35
5163,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,Amino_acids-_peptides-_and_analogues,mf_160
16278,no_matches,no_matches,no_matches,mf_singleton
10058,Organonitrogen_compounds,Organic_nitrogen_compounds,not_available,mf_169
18295,Prenol_lipids,Lipids_and_lipid-like_molecules,Terpene_lactones,mf_46
12820,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_61
12094,no_matches,no_matches,no_matches,mf_singleton
15968,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
13964,no_matches,no_matches,no_matches,mf_singleton
7656,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
10949,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
9205,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
17375,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
11679,Coumarins_and_derivatives,Phenylpropanoids_and_polyketides,not_available,mf_496
2414,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
5190,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_105
16043,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
3198,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_209
9058,no_matches,no_matches,no_matches,mf_singleton
15566,no_matches,no_matches,no_matches,mf_singleton
8970,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Cholestane_steroids,mf_29
8780,no_matches,no_matches,no_matches,mf_singleton
18548,Prenol_lipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_229
15560,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Stigmastanes_and_derivatives,mf_540
9912,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_543
17842,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
14669,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_179
12747,Glycerophospholipids,Lipids_and_lipid-like_molecules,not_available,mf_322
15193,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
9933,Benzopyrans,Organoheterocyclic_compounds,1-benzopyrans,mf_singleton
8759,Unsaturated_hydrocarbons,Benzenoids,not_available,mf_35
10953,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_singleton
16747,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_116
